customer_id,last_purchase_date,monetary,frequency,avg_transaction_value,recency,r_score,f_score,m_score,rfm_score_str,rfm_score,rfm_segment,avg_order_value,monetary_rank,frequency_rank,recency_rank,value_tier,avg_days_between_purchases,purchase_consistency,days_since_first_purchase,purchase_span_days,unique_products_bought,unique_categories_bought,preferred_category,category_concentration,product_diversity_level,transaction_value_std,min_transaction_value,max_transaction_value,total_spending,transaction_count,spending_volatility,spending_trend,trend_direction,engagement_score,loyalty_indicator,preferred_day_of_week,weekend_purchase_ratio,weekend_spending_ratio,q1.0_count,q2.0_count,q3.0_count,q4.0_count,seasonal_variation,preferred_quarter,first_purchase_date,total_transactions,customer_tenure_days,recency_days,active_period_days,purchase_velocity,lifecycle_stage,expected_days_to_purchase,days_overdue,churn_risk
24451,2025-11-08,3000000.0,1,3000000.0,-312,5,1,1,511,2.0,Recent Customers,3000000.0,13.94,9.58,91.77,Bronze,,,33.0,0.0,1,,,,Low,0.0,3000000.0,3000000.0,3000000.0,1,0.0,0.0,Stable,8.91,Low,Saturday,1.0,1.0,0.0,0.0,0.0,1.0,1.732,4.0,2025-11-08,1.0,33.0,33.0,0.0,0.909,Developing,365.0,-332.0,Active
24550,2025-07-08,507000.0,1,507000.0,-189,4,1,1,411,1.75,Recent Customers,507000.0,2.09,9.58,73.28,Bronze,,,156.0,0.0,1,,,,Low,0.0,507000.0,507000.0,507000.0,1,0.0,0.0,Stable,4.17,Low,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.732,3.0,2025-07-08,1.0,156.0,156.0,0.0,0.192,Established,365.0,-209.0,Active
24600,2025-08-08,27200000.0,2,13600000.0,-220,4,2,3,423,2.9,Potential Loyalist,13600000.0,46.56,27.7,77.27,Silver,0.0,1.0,125.0,0.0,2,,,,Low,12445079.348883236,4800000.0,22400000.0,27200000.0,2,0.915,-0.786,Declining,58.21,Medium,Friday,0.0,0.0,0.0,0.0,2.0,0.0,1.732,3.0,2025-08-08,2.0,125.0,125.0,0.0,0.48,Established,0.0,125.0,Churned
24700,2025-07-11,6331200.0,4,1582800.0,-192,4,3,2,432,2.85,Potential Loyalist,1582800.0,22.11,50.86,74.32,Bronze,,1.0,153.0,,4,,,,Medium,614619.4920436546,787600.0,2200000.0,6331200.0,4,0.388,0.838,Growing,55.71,High,Friday,0.0,0.0,0.0,0.0,2.0,0.0,1.732,3.0,2025-07-11,2.0,153.0,153.0,0.0,0.392,Established,0.0,153.0,Churned
24750,2025-12-08,870000.0,1,870000.0,-342,5,1,1,511,2.0,Recent Customers,870000.0,3.44,9.58,96.93,Bronze,,,3.0,0.0,1,,,,Low,0.0,870000.0,870000.0,870000.0,1,0.0,0.0,Stable,4.71,Low,Monday,0.0,0.0,0.0,0.0,0.0,1.0,1.732,4.0,2025-12-08,1.0,3.0,3.0,0.0,10.0,New,365.0,-362.0,Active
24800,2025-07-08,51000000.0,1,51000000.0,-189,4,1,3,413,2.55,Promising,51000000.0,57.13,9.58,73.28,Gold,,,156.0,0.0,1,,,,Low,0.0,51000000.0,51000000.0,51000000.0,1,0.0,0.0,Stable,26.19,Low,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.732,3.0,2025-07-08,1.0,156.0,156.0,0.0,0.192,Established,365.0,-209.0,Active
24850,2025-10-10,23010000.0,6,3835000.0,-283,5,4,3,543,3.85,Loyal Customers,3835000.0,43.61,62.84,86.12,Silver,,1.0,62.0,,4,,,,Medium,2966098.247192766,1062900.0,7560000.0,23010000.0,6,0.773,-0.432,Declining,64.31,High,Sunday,0.333,0.309,2.0,0.0,0.0,1.0,1.106,1.0,2025-02-09,3.0,305.0,62.0,243.0,0.295,Mature,121.5,-59.5,Active
24851,,16320000.0,9,1813333.3333333333,719,1,4,2,142,2.45,Other,1813333.33,38.94,71.56,18.12,Silver,,,,,4,,,,Medium,1379517.5787209093,145000.0,4500000.0,16320000.0,9,0.761,-0.463,Declining,32.44,Medium,,,,,,,,,,,,,,,,,,,
24900,,3386743.409380531,2,1693371.7046902655,719,1,2,1,121,1.35,Hibernating,1693371.7,15.23,27.7,18.12,Bronze,,,,,2,,,,Low,1847851.4562074642,386743.4093805309,3000000.0,3386743.409380531,2,1.091,-0.871,Declining,15.68,Medium,,,,,,,,,,,,,,,,,,,
24950,2025-11-11,8284000.0,4,2071000.0,-315,5,3,2,532,3.1,Potential Loyalist,2071000.0,27.27,50.86,93.37,Silver,,1.0,30.0,,3,,,,Low,967366.8728391863,996000.0,3100000.0,8284000.0,4,0.467,-0.556,Declining,54.99,High,Tuesday,0.0,0.0,0.0,0.0,0.0,3.0,1.732,4.0,2025-11-11,3.0,30.0,30.0,0.0,3.0,New,0.0,30.0,At Risk
25050,,1254000.0,1,1254000.0,719,1,1,1,111,1.0,Hibernating,1254000.0,5.16,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,1254000.0,1254000.0,1254000.0,1,0.0,0.0,Stable,5.4,Low,,,,,,,,,,,,,,,,,,,
25100,2025-01-09,17500000.0,2,8750000.0,-9,3,2,3,323,2.65,Promising,8750000.0,40.66,27.7,55.96,Silver,0.0,1.0,336.0,0.0,2,,,,Low,8131727.983645297,3000000.0,14500000.0,17500000.0,2,0.929,-0.793,Declining,55.85,Medium,Thursday,0.0,0.0,2.0,0.0,0.0,0.0,1.732,1.0,2025-01-09,2.0,336.0,336.0,0.0,0.179,Mature,0.0,336.0,Churned
25150,2025-03-10,27401000.0,4,6850250.0,-69,4,3,3,433,3.25,Loyal Customers,6850250.0,46.68,50.86,61.73,Silver,,0.928,335.0,,2,,,,Low,7991297.866012338,1029000.0,18150000.0,27401000.0,4,1.167,9.412,Growing,56.1,High,Monday,0.0,0.0,3.0,0.0,0.0,0.0,1.732,1.0,2025-01-10,3.0,335.0,276.0,59.0,0.269,Mature,29.5,246.5,Churned
25151,,2630000.0,2,1315000.0,719,1,2,1,121,1.35,Hibernating,1315000.0,12.16,27.7,18.12,Bronze,,,,,2,,,,Low,912167.7477306463,670000.0,1960000.0,2630000.0,2,0.694,-0.658,Declining,14.45,Medium,,,,,,,,,,,,,,,,,,,
25152,,7932000.0,1,7932000.0,719,1,1,2,112,1.4,Hibernating,7932000.0,26.17,9.58,18.12,Silver,,,,0.0,1,,,,Low,0.0,7932000.0,7932000.0,7932000.0,1,0.0,0.0,Stable,13.8,Low,,,,,,,,,,,,,,,,,,,
25153,,82418000.0,4,20604500.0,719,1,3,4,134,2.9,At Risk,20604500.0,65.85,50.86,18.12,Gold,,,,,4,,,,Medium,27397962.472904198,618000.0,61120000.0,82418000.0,4,1.33,-0.852,Declining,43.2,Medium,,,,,,,,,,,,,,,,,,,
25200,,3900000.0,2,1950000.0,719,1,2,1,121,1.35,Hibernating,1950000.0,16.46,27.7,18.12,Bronze,,,,,2,,,,Low,1230365.7992645926,1080000.0,2820000.0,3900000.0,2,0.631,1.611,Growing,16.17,Medium,,,,,,,,,,,,,,,,,,,
25201,,32426000.0,5,6485200.0,719,1,4,3,143,2.85,At Risk,6485200.0,50.0,57.68,18.12,Silver,,,,,5,,,,Medium,5535138.408386912,890000.0,12732000.0,32426000.0,5,0.854,9.663,Growing,39.0,Medium,,,,,,,,,,,,,,,,,,,
25250,2025-05-12,34338852.472244896,9,3815428.052471655,-132,4,4,3,443,3.6,Loyal Customers,3815428.05,50.98,71.56,68.67,Gold,,,213.0,,6,,,,Medium,3672079.02271908,414000.0,10396800.0,34338852.472244896,9,0.962,-0.607,Declining,41.01,Medium,Monday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2025-05-12,1.0,213.0,213.0,0.0,0.141,Mature,365.0,-152.0,Active
25251,2025-04-09,36486495.0,1,36486495.0,-99,4,1,3,413,2.55,Promising,36486495.0,51.6,9.58,64.25,Gold,,,246.0,0.0,1,,,,Low,0.0,36486495.0,36486495.0,36486495.0,1,0.0,0.0,Stable,23.97,Low,Wednesday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2025-04-09,1.0,246.0,246.0,0.0,0.122,Mature,365.0,-119.0,Active
25300,,3800000.0,1,3800000.0,719,1,1,1,111,1.0,Hibernating,3800000.0,15.97,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,3800000.0,3800000.0,3800000.0,1,0.0,0.0,Stable,9.72,Low,,,,,,,,,,,,,,,,,,,
25301,2025-09-09,12293000.0,6,2048833.3333333333,-252,5,4,2,542,3.45,Potential Loyalist,2048833.33,33.42,62.84,80.65,Silver,,0.0,,,6,,,,Medium,1838884.8160411427,967000.0,5709000.0,12293000.0,6,0.898,-0.631,Declining,33.99,Medium,Wednesday,0.0,0.0,0.0,2.0,1.0,0.0,1.106,2.0,2025-06-11,3.0,183.0,93.0,90.0,0.492,Mature,45.0,48.0,Dormant
25302,2025-03-09,8900000.0,3,2966666.6666666665,-68,4,3,2,432,2.85,Potential Loyalist,2966666.67,28.62,41.77,61.3,Silver,,1.0,,,2,,,,Low,1529978.2133525081,1200000.0,3850000.0,8900000.0,3,0.516,-0.344,Declining,51.03,High,Sunday,0.667,0.567,2.0,0.0,0.0,0.0,1.732,1.0,2025-03-09,2.0,277.0,277.0,0.0,0.217,Mature,0.0,277.0,Churned
25350,2025-08-09,5161578.0,2,2580789.0,-221,4,2,1,421,2.1,Recent Customers,2580789.0,19.29,27.7,77.58,Bronze,0.0,1.0,124.0,0.0,2,,,,Low,2756456.382343461,631680.0,4529898.0,5161578.0,2,1.068,-0.861,Declining,47.3,Medium,Saturday,1.0,1.0,0.0,0.0,2.0,0.0,1.732,3.0,2025-08-09,2.0,124.0,124.0,0.0,0.484,Established,0.0,124.0,Churned
25400,2025-03-09,936936.94,1,936936.94,-68,4,1,1,411,1.75,Recent Customers,936936.94,4.18,9.58,61.3,Bronze,,,277.0,0.0,1,,,,Low,0.0,936936.94,936936.94,936936.94,1,0.0,0.0,Stable,5.01,Low,Sunday,1.0,1.0,1.0,0.0,0.0,0.0,1.732,1.0,2025-03-09,1.0,277.0,277.0,0.0,0.108,Mature,365.0,-88.0,Active
25451,2025-11-09,113359558.0,10,11335955.8,-313,5,4,4,544,4.25,Champions,11335955.8,71.25,74.32,92.26,Gold,,0.0,,,9,,,,Medium,13551200.6049511,1989972.0,45600000.0,113359558.0,10,1.195,1.882,Growing,52.01,Medium,Sunday,0.2,0.069,0.0,1.0,0.0,2.0,1.106,4.0,2025-04-09,3.0,246.0,32.0,214.0,0.366,Mature,107.0,-75.0,Active
25500,2025-09-09,2190000.0,2,1095000.0,-252,5,2,1,521,2.35,Recent Customers,1095000.0,10.57,27.7,80.65,Bronze,0.0,1.0,93.0,0.0,2,,,,Low,190918.83092036782,960000.0,1230000.0,2190000.0,2,0.174,-0.22,Declining,43.81,Medium,Tuesday,0.0,0.0,0.0,0.0,2.0,0.0,1.732,3.0,2025-09-09,2.0,93.0,93.0,0.0,0.645,Established,0.0,93.0,Churned
25550,2025-08-09,19700000.0,2,9850000.0,-221,4,2,3,423,2.9,Potential Loyalist,9850000.0,41.65,27.7,77.58,Silver,0.0,1.0,124.0,0.0,2,,,,Low,8555992.052357225,3800000.0,15900000.0,19700000.0,2,0.869,-0.761,Declining,56.24,Medium,Saturday,1.0,1.0,0.0,0.0,2.0,0.0,1.732,3.0,2025-08-09,2.0,124.0,124.0,0.0,0.484,Established,0.0,124.0,Churned
25600,2025-10-09,7027800.0,2,3513900.0,-282,5,2,2,522,2.75,Potential Loyalist,3513900.0,23.83,27.7,85.32,Bronze,0.0,1.0,63.0,0.0,2,,,,Low,2237144.434317999,1932000.0,5095800.0,7027800.0,2,0.637,-0.621,Declining,49.12,Medium,Thursday,0.0,0.0,0.0,0.0,0.0,2.0,1.732,4.0,2025-10-09,2.0,63.0,63.0,0.0,0.952,Developing,0.0,63.0,Churned
25650,2025-10-09,28730000.0,3,9576666.666666666,-282,5,3,3,533,3.5,Loyal Customers,9576666.67,48.03,41.77,85.32,Silver,,,214.0,151.0,2,,,,Low,12267340.108325575,2000000.0,23730000.0,28730000.0,3,1.281,-0.895,Declining,28.8,Medium,Sunday,0.333,0.826,0.0,1.0,0.0,1.0,1.0,2.0,2025-05-11,2.0,214.0,63.0,151.0,0.28,Mature,151.0,-88.0,Active
25700,,4144000.0,3,1381333.3333333333,719,1,3,1,131,1.7,Other,1381333.33,17.2,41.77,18.12,Bronze,,,,,3,,,,Low,815257.8324268546,744000.0,2300000.0,4144000.0,3,0.59,0.384,Growing,20.96,Medium,,,,,,,,,,,,,,,,,,,
25750,2025-11-09,264370000.0,5,52874000.0,-313,5,4,5,545,4.65,Champions,52874000.0,82.43,57.68,92.26,Platinum,0.0,1.0,32.0,0.0,5,,,,Medium,96608619.07718173,630000.0,225000000.0,264370000.0,5,1.827,3.636,Growing,81.97,High,Sunday,1.0,1.0,0.0,0.0,0.0,5.0,1.732,4.0,2025-11-09,5.0,32.0,32.0,0.0,4.688,Developing,0.0,32.0,Dormant
25800,,25840000.0,2,12920000.0,719,1,2,3,123,2.15,Other,12920000.0,45.58,27.7,18.12,Silver,,,,,2,,,,Low,11766256.83894415,4600000.0,21240000.0,25840000.0,2,0.911,-0.783,Declining,27.81,Medium,,,,,,,,,,,,,,,,,,,
25801,2025-12-09,7250000.0,1,7250000.0,-343,5,1,2,512,2.4,Recent Customers,7250000.0,24.57,9.58,97.97,Bronze,,,2.0,0.0,1,,,,Low,0.0,7250000.0,7250000.0,7250000.0,1,0.0,0.0,Stable,13.16,Low,Tuesday,0.0,0.0,0.0,0.0,0.0,1.0,1.732,4.0,2025-12-09,1.0,2.0,2.0,0.0,15.0,New,365.0,-363.0,Active
25802,,4695000.0,1,4695000.0,719,1,1,1,111,1.0,Hibernating,4695000.0,18.67,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,4695000.0,4695000.0,4695000.0,1,0.0,0.0,Stable,10.8,Low,,,,,,,,,,,,,,,,,,,
25852,2025-06-11,427624625.0,9,47513847.222222224,-162,4,4,5,445,4.4,Champions,47513847.22,86.36,71.56,71.13,Platinum,,1.0,183.0,,5,,,,Medium,39339639.74944762,305625.0,104040000.0,427624625.0,9,0.828,-0.169,Declining,83.54,High,Wednesday,0.0,0.0,0.0,4.0,0.0,0.0,1.732,2.0,2025-06-11,4.0,183.0,183.0,0.0,0.656,Mature,0.0,183.0,Churned
25900,,3159000.0,3,1053000.0,719,1,3,1,131,1.7,Other,1053000.0,14.37,41.77,18.12,Bronze,,,,,3,,,,Low,660568.694383862,608000.0,1812000.0,3159000.0,3,0.627,0.637,Growing,19.83,Medium,,,,,,,,,,,,,,,,,,,
25950,2025-12-11,106385000.0,18,5910277.777777778,-345,5,5,4,554,4.6,Champions,5910277.78,70.02,84.52,99.45,Gold,,0.0,302.0,,2,,,,Low,5708699.10807497,285000.0,20800000.0,106385000.0,18,0.966,0.329,Growing,37.59,Medium,Wednesday,0.222,0.201,5.0,2.0,0.0,5.0,0.707,1.0,2025-02-12,12.0,302.0,0.0,302.0,1.192,Mature,27.454545454545453,-27.454545454545453,Active
25951,,263950000.0,13,20303846.153846152,719,1,4,5,145,3.65,At Risk,20303846.15,82.31,79.36,18.12,Platinum,,,,,9,,,,Medium,24707722.99587774,0.0,61705000.0,263950000.0,13,1.217,0.286,Growing,56.44,Medium,,,,,,,,,,,,,,,,,,,
25952,,1900000.0,1,1900000.0,719,1,1,1,111,1.0,Hibernating,1900000.0,9.21,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,1900000.0,1900000.0,1900000.0,1,0.0,0.0,Stable,7.02,Low,,,,,,,,,,,,,,,,,,,
26050,2025-02-10,12540000.0,6,2090000.0,-41,3,4,2,342,2.95,Need Attention,2090000.0,33.91,62.84,58.11,Silver,,,,,5,,,,Medium,1447300.9362257733,220000.0,3900000.0,12540000.0,6,0.692,0.657,Growing,32.56,Medium,Monday,0.0,0.0,1.0,0.0,0.0,0.0,1.732,1.0,2025-02-10,1.0,304.0,304.0,0.0,0.099,Mature,365.0,-61.0,Active
26101,,15884000.0,5,3176800.0,719,1,4,2,142,2.45,Other,3176800.0,38.21,57.68,18.12,Silver,,,,,5,,,,Medium,3612877.11734014,899100.0,9512800.0,15884000.0,5,1.137,3.731,Growing,34.28,Medium,,,,,,,,,,,,,,,,,,,
26150,,227928.0,1,227928.0,719,1,1,1,111,1.0,Hibernating,227928.0,0.74,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,227928.0,227928.0,227928.0,1,0.0,0.0,Stable,3.63,Low,,,,,,,,,,,,,,,,,,,
26152,,14431700.0,10,1443170.0,719,1,4,2,142,2.45,Other,1443170.0,36.98,74.32,18.12,Silver,,,,,6,,,,Medium,1402398.1848961443,203000.0,4309500.0,14431700.0,10,0.972,-0.463,Declining,35.41,Medium,,,,,,,,,,,,,,,,,,,
26200,,23125000.0,1,23125000.0,719,1,1,3,113,1.8,Other,23125000.0,43.86,9.58,18.12,Silver,,,,0.0,1,,,,Low,0.0,23125000.0,23125000.0,23125000.0,1,0.0,0.0,Stable,20.88,Low,,,,,,,,,,,,,,,,,,,
26201,2025-08-10,7850000.0,1,7850000.0,-222,4,1,2,412,2.15,Recent Customers,7850000.0,25.68,9.58,78.01,Silver,,,123.0,0.0,1,,,,Low,0.0,7850000.0,7850000.0,7850000.0,1,0.0,0.0,Stable,13.61,Low,Sunday,1.0,1.0,0.0,0.0,1.0,0.0,1.732,3.0,2025-08-10,1.0,123.0,123.0,0.0,0.244,Established,365.0,-242.0,Active
26250,,4657000.0,2,2328500.0,719,1,2,1,121,1.35,Hibernating,2328500.0,18.43,27.7,18.12,Bronze,,,,,2,,,,Low,1980606.0941035196,928000.0,3729000.0,4657000.0,2,0.851,-0.751,Declining,16.95,Medium,,,,,,,,,,,,,,,,,,,
26300,,88136216.0,3,29378738.666666668,719,1,3,4,134,2.9,At Risk,29378738.67,67.32,41.77,18.12,Gold,,,,,3,,,,Low,41113431.21819055,3736216.0,76800000.0,88136216.0,3,1.399,-0.926,Declining,41.01,Medium,,,,,,,,,,,,,,,,,,,
26400,,1042000.0,2,521000.0,719,1,2,1,121,1.35,Hibernating,521000.0,4.55,27.7,18.12,Bronze,,,,,2,,,,Low,0.0,521000.0,521000.0,1042000.0,2,0.0,0.0,Stable,11.4,Medium,,,,,,,,,,,,,,,,,,,
26450,2025-02-12,67315000.0,6,11219166.666666666,-43,3,4,4,344,3.75,Loyal Customers,11219166.67,62.04,62.84,58.72,Gold,,1.0,302.0,,4,,,,Medium,6332345.866001531,715000.0,20700000.0,67315000.0,6,0.564,-0.456,Declining,71.68,High,Wednesday,0.0,0.0,2.0,0.0,0.0,0.0,1.732,1.0,2025-02-12,2.0,302.0,302.0,0.0,0.199,Mature,0.0,302.0,Churned
26500,2025-08-12,16686000.0,5,3337200.0,-224,4,4,2,442,3.2,Potential Loyalist,3337200.0,39.56,57.68,78.5,Silver,53.0,0.0,333.0,212.0,5,,,,Medium,3036741.296192351,351000.0,7504000.0,16686000.0,5,0.91,0.302,Growing,34.82,Medium,Sunday,0.6,0.387,3.0,0.0,2.0,0.0,1.039,1.0,2025-01-12,5.0,333.0,121.0,212.0,0.45,Mature,53.0,68.0,Churned
26501,2025-08-10,894000.0,2,447000.0,-222,4,2,1,421,2.1,Recent Customers,447000.0,3.93,27.7,78.01,Bronze,0.0,1.0,123.0,0.0,2,,,,Low,24041.630560342615,430000.0,464000.0,894000.0,2,0.054,-0.073,Stable,41.15,Medium,Sunday,1.0,1.0,0.0,0.0,2.0,0.0,1.732,3.0,2025-08-10,2.0,123.0,123.0,0.0,0.488,Established,0.0,123.0,Churned
26550,,1200000.0,1,1200000.0,719,1,1,1,111,1.0,Hibernating,1200000.0,5.04,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,1200000.0,1200000.0,1200000.0,1,0.0,0.0,Stable,5.35,Low,,,,,,,,,,,,,,,,,,,
26551,2025-05-12,140000000.0,1,140000000.0,-132,4,1,4,414,2.95,Promising,140000000.0,75.06,9.58,68.67,Platinum,,,213.0,0.0,1,,,,Low,0.0,140000000.0,140000000.0,140000000.0,1,0.0,0.0,Stable,33.36,Low,Monday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2025-05-12,1.0,213.0,213.0,0.0,0.141,Mature,365.0,-152.0,Active
26600,2025-01-10,9998000.0,3,3332666.6666666665,-10,3,3,2,332,2.6,Need Attention,3332666.67,30.34,41.77,56.2,Silver,0.0,1.0,335.0,0.0,3,,,,Low,1832420.348428093,1435000.0,5092000.0,9998000.0,3,0.55,1.984,Growing,56.22,High,Friday,0.0,0.0,3.0,0.0,0.0,0.0,1.732,1.0,2025-01-10,3.0,335.0,335.0,0.0,0.269,Mature,0.0,335.0,Churned
26601,2025-02-10,2400000.0,1,2400000.0,-41,3,1,1,311,1.5,Promising,2400000.0,11.3,9.58,58.11,Bronze,,,304.0,0.0,1,,,,Low,0.0,2400000.0,2400000.0,2400000.0,1,0.0,0.0,Stable,7.86,Low,Monday,0.0,0.0,1.0,0.0,0.0,0.0,1.732,1.0,2025-02-10,1.0,304.0,304.0,0.0,0.099,Mature,365.0,-61.0,Active
26650,,6178000.0,3,2059333.3333333333,719,1,3,2,132,2.1,Other,2059333.33,21.5,41.77,18.12,Bronze,,,,,3,,,,Low,1460208.6608883447,890000.0,3696000.0,6178000.0,3,0.709,-0.664,Declining,22.68,Medium,,,,,,,,,,,,,,,,,,,
26651,2025-08-10,2716000.0,2,1358000.0,-222,4,2,1,421,2.1,Recent Customers,1358000.0,13.02,27.7,78.01,Bronze,212.0,,335.0,212.0,2,,,,Low,562856.9978244918,960000.0,1756000.0,2716000.0,2,0.414,-0.453,Declining,14.79,Medium,Friday,0.5,0.353,1.0,0.0,1.0,0.0,1.0,1.0,2025-01-10,2.0,335.0,123.0,212.0,0.179,Mature,212.0,-89.0,Active
26700,2025-03-10,36827456.0,4,9206864.0,-69,4,3,3,433,3.25,Loyal Customers,9206864.0,51.72,50.86,61.73,Gold,0.0,1.0,276.0,0.0,4,,,,Medium,13394895.238612754,351546.0,29150000.0,36827456.0,4,1.455,-0.858,Declining,67.55,High,Monday,0.0,0.0,4.0,0.0,0.0,0.0,1.732,1.0,2025-03-10,4.0,276.0,276.0,0.0,0.435,Mature,0.0,276.0,Churned
26750,2025-06-10,22620000.0,2,11310000.0,-161,4,2,3,423,2.9,Potential Loyalist,11310000.0,43.37,27.7,70.76,Silver,0.0,1.0,184.0,0.0,2,,,,Low,5331585.130146569,7540000.0,15080000.0,22620000.0,2,0.471,-0.5,Declining,56.93,Medium,Tuesday,0.0,0.0,0.0,2.0,0.0,0.0,1.732,2.0,2025-06-10,2.0,184.0,184.0,0.0,0.326,Mature,0.0,184.0,Churned
26751,2025-09-10,13720000.0,3,4573333.333333333,-253,5,3,2,532,3.1,Potential Loyalist,4573333.33,36.12,41.77,81.2,Silver,,1.0,,,3,,,,Low,4485059.457056655,685000.0,9480000.0,13720000.0,3,0.981,0.43,Growing,58.53,High,Wednesday,0.0,0.0,0.0,0.0,2.0,0.0,1.732,3.0,2025-09-10,2.0,92.0,92.0,0.0,0.652,Established,0.0,92.0,Churned
26752,2025-10-11,94578000.0,6,15763000.0,-284,5,4,4,544,4.25,Champions,15763000.0,68.18,62.84,86.73,Gold,,1.0,61.0,,5,,,,Medium,27090377.701316755,1125000.0,70000000.0,94578000.0,6,1.719,2.471,Growing,76.27,High,Saturday,0.833,0.26,0.0,0.0,0.0,5.0,1.732,4.0,2025-10-11,5.0,61.0,61.0,0.0,2.459,Developing,0.0,61.0,Churned
26753,,16380000.0,2,8190000.0,719,1,2,2,122,1.75,Hibernating,8190000.0,39.07,27.7,18.12,Silver,,,,,2,,,,Low,1654629.8679765211,7020000.0,9360000.0,16380000.0,2,0.202,0.333,Growing,25.21,Medium,,,,,,,,,,,,,,,,,,,
26800,2025-03-10,560000.0,1,560000.0,-69,4,1,1,411,1.75,Recent Customers,560000.0,2.33,9.58,61.73,Bronze,,,276.0,0.0,1,,,,Low,0.0,560000.0,560000.0,560000.0,1,0.0,0.0,Stable,4.27,Low,Monday,0.0,0.0,1.0,0.0,0.0,0.0,1.732,1.0,2025-03-10,1.0,276.0,276.0,0.0,0.109,Mature,365.0,-89.0,Active
26801,2025-04-11,21175000.0,3,7058333.333333333,-101,4,3,3,433,3.25,Loyal Customers,7058333.33,42.38,41.77,64.56,Silver,,,244.0,,2,,,,Low,10667073.559947608,225000.0,19350000.0,21175000.0,3,1.511,-0.953,Declining,26.54,Medium,Friday,0.0,0.0,0.0,1.0,0.0,0.0,1.732,2.0,2025-04-11,1.0,244.0,244.0,0.0,0.123,Mature,365.0,-121.0,Active
26850,2025-07-10,39304577.36,10,3930457.736,-191,4,4,3,443,3.6,Loyal Customers,3930457.74,52.33,74.32,73.71,Gold,,1.0,,,9,,,,Medium,2104641.2597055575,0.0,8126400.0,39304577.36,10,0.535,-0.228,Declining,74.45,High,Thursday,0.0,0.0,0.0,0.0,6.0,0.0,1.732,3.0,2025-07-10,6.0,154.0,154.0,0.0,1.169,Established,0.0,154.0,Churned
26900,2025-10-10,5600000.0,1,5600000.0,-283,5,1,2,512,2.4,Recent Customers,5600000.0,20.21,9.58,86.12,Bronze,,,62.0,0.0,1,,,,Low,0.0,5600000.0,5600000.0,5600000.0,1,0.0,0.0,Stable,11.42,Low,Friday,0.0,0.0,0.0,0.0,0.0,1.0,1.732,4.0,2025-10-10,1.0,62.0,62.0,0.0,0.484,Developing,365.0,-303.0,Active
26901,,1103603.6,2,551801.8,719,1,2,1,121,1.35,Hibernating,551801.8,4.79,27.7,18.12,Bronze,,,,,2,,,,Low,468219.3535811316,220720.72,882882.88,1103603.6,2,0.849,3.0,Growing,11.5,Medium,,,,,,,,,,,,,,,,,,,
26902,2025-10-10,40838000.0,11,3712545.4545454546,-283,5,4,3,543,3.85,Loyal Customers,3712545.45,53.07,76.54,86.12,Gold,,1.0,,,10,,,,Medium,3396479.1582942586,1115000.0,10400000.0,40838000.0,11,0.915,0.376,Growing,75.61,High,Friday,0.0,0.0,0.0,0.0,0.0,2.0,1.732,4.0,2025-10-10,2.0,62.0,62.0,0.0,0.968,Developing,0.0,62.0,Churned
26903,2025-12-11,29800000.0,2,14900000.0,-345,5,2,3,523,3.15,Potential Loyalist,14900000.0,48.53,27.7,99.45,Silver,,,0.0,,1,,,,Low,0.0,14900000.0,14900000.0,29800000.0,2,0.0,0.0,Stable,22.75,Medium,Thursday,0.0,0.0,0.0,0.0,0.0,1.0,1.732,4.0,2025-12-11,1.0,0.0,0.0,0.0,0.0,New,365.0,-365.0,Active
27000,,1750000.0,1,1750000.0,719,1,1,1,111,1.0,Hibernating,1750000.0,8.23,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,1750000.0,1750000.0,1750000.0,1,0.0,0.0,Stable,6.63,Low,,,,,,,,,,,,,,,,,,,
27100,,9256800.0,2,4628400.0,719,1,2,2,122,1.75,Hibernating,4628400.0,29.48,27.7,18.12,Silver,,,,,2,,,,Low,4977466.054128345,1108800.0,8148000.0,9256800.0,2,1.075,-0.864,Declining,21.38,Medium,,,,,,,,,,,,,,,,,,,
27150,,13326012.0,2,6663006.0,719,1,2,2,122,1.75,Hibernating,6663006.0,35.38,27.7,18.12,Silver,,,,,2,,,,Low,674520.4722823467,6186048.0,7139964.0,13326012.0,2,0.101,0.154,Growing,23.73,Medium,,,,,,,,,,,,,,,,,,,
27151,,3640000.0,1,3640000.0,719,1,1,1,111,1.0,Hibernating,3640000.0,15.6,9.58,18.12,Bronze,,,,0.0,1,,,,Low,0.0,3640000.0,3640000.0,3640000.0,1,0.0,0.0,Stable,9.58,Low,,,,,,,,,,,,,,,,,,,
